relative_path,sha256,bytes,frames
MeshMamba_rgb_texture_Laser_Pistol_v2_L3/fixations.json,b858798d871f12991df0f47e50ab7fb38a10995167f3af70d052f24d81be5683,749891,510
MeshMamba_rgb_texture_Mango_L3/fixations.json,0f1ec4b010a0a4ef1c37df1c8e1914a3c381e7f30d95e7ac149ab17bb73e436e,725962,510
MeshMamba_rgb_texture_MansWorkCasual_v02_L3/fixations.json,aace582b6fdb0193e7a6f3febceb8754350dbea327c6eab90cd1938d49cd0ccd,745301,510
MeshMamba_rgb_texture_Marco_Polo_Sheep_v1_L3/fixations.json,69f6d5c88874661d32b62ed8c4f0c75f50eb607e564062e94d40e35a1e2ee03c,736490,510
MeshMamba_rgb_texture_Military_Action_Figure_SG_v2_L3/fixations.json,8a188fb585bf7a842ee88162b68e0f8fa1b71f7cc702a2e29a42743ffe5155db,719913,510
MeshMamba_rgb_texture_Moai_v3_L3/fixations.json,fc94749ac24f19abf3205e6a18bc50c7d8e679308b93128ed1fc6e287ee3de09,745286,510
MeshMamba_rgb_texture_MushroomShitake_L3/fixations.json,54ff4b15287ca5bff58a19d84b7ead006e865755db8a78df694f3f6963e7173f,792165,510
MeshMamba_rgb_texture_Mushroom_v2_L1/fixations.json,06a3986bd86164ea25395712e90f7e9135c4f75aa047fdbaae3bf70ebddc632b,769476,510
MeshMamba_rgb_texture_NYC_Fire_Hydrant_v2_L3/fixations.json,e111991bb3642d4b2874b14730f90dc20f67c65eb1a7d2e6ca681d35c6893054,727223,510
MeshMamba_rgb_texture_Peach_L3/fixations.json,adb215fdc781cdd629d8adf6d246a97c7696fbf45f53e638f43888915d56cde6,726446,510
MeshMamba_rgb_texture_Peanut_L3/fixations.json,24a5f9cc1a2bc4fe4b823b623183094371d432b39826a479eb891a7797033bed,724667,510
MeshMamba_rgb_texture_Pear_L3/fixations.json,b157545ed16d9c5e9f0ca59ea330e6a501098c379d243ef542cbe11859575d14,753193,510
MeshMamba_rgb_texture_Penguin_V2_L3/fixations.json,e9875dd0b4c2deda84299c51fd2add3038a6247b0601006736cb323a3bce71ce,743182,510
MeshMamba_rgb_texture_Pierrot_Mask_v1_L3/fixations.json,084df4ef058a2015593a2fab26a09b603f8215c044280f3bf8bace2d11186ab6,749877,510
MeshMamba_rgb_texture_Pirate_Shipmate_Old_v1_L1/fixations.json,9831f12dbedef04912a0a0e681c29de4934d44de9481d6d8ccfca2827afe934b,726997,510
MeshMamba_rgb_texture_Plate/fixations.json,ebb8f8dfc0973f371b5e71f9502dd20ba75724f47150a4f33461387facf02aad,733683,510
MeshMamba_rgb_texture_PoloTeamShirt_v2_L3/fixations.json,1b97c3d942d1d2ce6c9ba05b1d3e5487089331fa9c70f4bbb767fec2c9d21c1e,725063,510
MeshMamba_rgb_texture_Possum_wooden_v1_L3/fixations.json,116c4faab01a21febe96115ae1f89052ed6bee7ba5247c188ca4b615e4ce6238,751421,510
MeshMamba_rgb_texture_Raptor_Claw_Fossil_v2_L3/fixations.json,f1e019f904e92cf38118933ba1bea8b868367d57d50c2d57012a505c4b39f6ff,727471,510
MeshMamba_rgb_texture_Rhinoceros_v1_L3/fixations.json,cbabb5d9d7ab348016c0277b6cbe5b4d38d194c214174c29db8ac27f091f9117,736026,510
MeshMamba_rgb_texture_Rocket_Ship_v1_L3/fixations.json,8532fe9d525a37bc0afaf6b2e1b3da907e3a3b63eb3a76647704dab4dac807f0,724379,510
MeshMamba_rgb_texture_Rubber_Duck_v1_L3/fixations.json,345614aa1b5ea2d8777d50f0d6f5c0eba346170cfad1689f724eb8636277246c,776422,510
MeshMamba_rgb_texture_SLR_Camera_V1_L3/fixations.json,4a305455425afd2695d42e33a5b74d8ede3fcf062f421ab092f0533926e5b413,737440,510
MeshMamba_rgb_texture_SeaHorse_v2_L3/fixations.json,b04bbac587ef7ecef8b11d073985fcb987dcb3448dc005fc28db27b17d173ef9,744716,510
MeshMamba_rgb_texture_Seagull_v1_L3/fixations.json,958425d090c5b6b6cbcdaa3c529ac2875d8866c09766b88a2ad528c313e2e290,739654,510
MeshMamba_rgb_texture_Seal_wooden_v1_L3/fixations.json,1cc349ba47fdb6541e359f4ef073e1a979238eb2d63c8fb14c7126ff9dad2440,729231,510
MeshMamba_rgb_texture_Sheep_doll_v1_L3/fixations.json,b4439a66aa5b8827d20d5ef9fe649852fcfa547fea4f3165911ef1ce4b121334,753142,510
MeshMamba_rgb_texture_SittingBaby_v1_L1/fixations.json,5a84a19c1cd33e9ee843aa56f077687a0fb977ffce24c5bd7e58e4b4e5271a12,724196,510
MeshMamba_rgb_texture_Sitting_inside_an_egg_v1_L1/fixations.json,6df2393a7737de769956996645f59dae7bcc93d8f74616ea99df6aa38087cfeb,744111,510
MeshMamba_rgb_texture_Soda_Can_v3_L3/fixations.json,a85569b67fbcc3c884fb234cfb660778516bb0d3be52855598970e9600b2a883,747018,510
MeshMamba_rgb_texture_Spark_Plug_v1_L3/fixations.json,4915daa4d01614d5763c5e8d1589c0b9ab182f23bb1a6b2d6b07f93cd7b5fa89,753723,510
MeshMamba_rgb_texture_Spinning_Top_v1_L3/fixations.json,7b29eedd1827e852c655af5ff0a0f6a919792f33e05a9dd9c353a0cfdce16fb1,764132,510
MeshMamba_rgb_texture_Squirrel_wooden_v2_L3/fixations.json,712f8168c9a58add1ebd76d4000ac391fb5958a8a245d68469e948af8943a9c0,760958,510
MeshMamba_rgb_texture_StandingBaby_v2_L1/fixations.json,e156f6b8289bcaf8373dfc9c5e8647e883caf9a6f94ff092e3484f255922d60f,722273,510
MeshMamba_rgb_texture_Starfruit_L3/fixations.json,fc427daa7651771ce168c6204629e37c37b890d13bb6027354825f7c6fefc8e5,719790,510
MeshMamba_rgb_texture_Statue_v1_L2_David/fixations.json,814b90410affe74fbc26509da0c1f5fa45f632c9a3eff9106e47a3c0087fab32,740861,510
MeshMamba_rgb_texture_Statue_v1_L2_Venus/fixations.json,99bb9c99ea229bef908fb415a4c872b2741e6538c259c75ce046892c996d6876,718688,510
MeshMamba_rgb_texture_Statue_v1_L3_eagle/fixations.json,d0c496007d0ac39f2fec59b03e20a3da6510b119d3aeca7f716f7b89b8922cce,736304,510
MeshMamba_rgb_texture_Statue_willendorf_V1_L3/fixations.json,6ac0c79807df551881aa183fdecd028a7221c45539e3470eb466deef7f50b6ff,787512,510
MeshMamba_rgb_texture_Stone_Chess_Bishop_Side_A_v2_L1/fixations.json,fe9748312ece1309a219255aa9d7c688399652ad00f795090fa5f9f504dcfdad,745118,510
MeshMamba_rgb_texture_Stone_Chess_Knight_Side_A_v2_L1/fixations.json,baa79eef101fc988f3387d03756388e5f8a0abe0a9dc91f6d9c7b055609c1268,726961,510
MeshMamba_rgb_texture_TomatoBeefSteak_V1_L3/fixations.json,a9cc27fb42f2c02cc78d9e0f7c39d86bf19414378c1720fe2de01672e15a6cd1,748321,510
MeshMamba_rgb_texture_Tricorn_Hat_v1_L2/fixations.json,535ad94f93338d9c923961bf8d9de504a68c4d13101e63724acbd4378e740f11,727584,510
MeshMamba_rgb_texture_UFO_v1_L2/fixations.json,c6db5cb2208c158da9c0a387f591833265d03290445e0e3ccbe585f0329ff1fc,767881,510
MeshMamba_rgb_texture_Volto_Mask_v1_L2/fixations.json,cb1485774472e18616ac84d2d5a247773f32de16c0b7ee213b6a6553cf8aa0e0,727714,510
MeshMamba_rgb_texture_WWII_Plane-Germany_Focke-Wulf_Fw_190_v1/fixations.json,4139c09f8c1bba62d909ea40776688ed03bebebf190d246c027ea534cd69a661,733138,510
MeshMamba_rgb_texture_Watermelon_V1_L3/fixations.json,3a427cdb7085959dbe2b5f20e4f9e00e12b01d1da81c93bbe5b0fd3514372f1b,729907,510
MeshMamba_rgb_texture_Whale_v4_L3/fixations.json,9ec9e9ec09b8edc4e7c3a995b6ed19fcf3c77a4a68f7f5887fbbb25b768b8ea2,732090,510
MeshMamba_rgb_texture_White-TailedDeer_V1_L2/fixations.json,a4de5fba86bd00ece7bc4f13c0862b975d6d2e8b250874345c400a69870f6368,760452,510
MeshMamba_rgb_texture_Wicker_Basket_v1_L3/fixations.json,4507f9e9743f3c0682309dbf53489a40e787aeb5df7b13572d58a94c75b6c003,797447,510
MeshMamba_rgb_texture_ball_car_v1_L3/fixations.json,3cab741d3cc3f2e55fa1a6233e5f610eeab4f487bd5c7fd7124fbef5b6d1f79b,746415,510
MeshMamba_rgb_texture_barbiegirl_V1_L3/fixations.json,24fd5d6cc4fda4852e7a392d4af396e6d36fff61773015e3b3eb231fa800d13c,719152,510
MeshMamba_rgb_texture_cathedral_wood_radio_v2_L1/fixations.json,370a46fb396097ce68fa77a75db4bce25f7c5d0841491187ae8b581a313f0e99,731943,510
MeshMamba_rgb_texture_doll_v3_L3/fixations.json,bb3aa2d43fecbf083c8c371b4679a018bdc83913e8248585ecb17b4fbaf8136e,746959,510
MeshMamba_rgb_texture_dolphin_v1_L3/fixations.json,532729e28b0286a594e3447d5ad3bf00e45bffd929d01bff995f407c6ac341dd,736541,510
MeshMamba_rgb_texture_egypt_sphinx_V2_L3/fixations.json,8534b234126de2253f4e4b471387ed7caf0d7d22f3f354f467ad5fa5b3a223da,755167,510
MeshMamba_rgb_texture_football_v2_L3/fixations.json,f900c03303b9db0c4bc322420bf67ea40a6914d2b80811b79f616c200cef6333,769166,510
MeshMamba_rgb_texture_modern_tabletop_radio_v1_L1/fixations.json,6624c22cabf3fe9060a8594f3bf382ba22035719d898416ee17181b3a53db50a,734796,510
MeshMamba_rgb_texture_robot_v1_L3/fixations.json,b6202db3d70d244da177b83ae4353e05c1c966c6eea703ffb8eb932ee0a1ea64,722832,510
MeshMamba_rgb_texture_statue_Terracotta_squat_v2_L1/fixations.json,0d9b4dde6c981ed177adbd77e3e057818bb8d189254c49e82afc705e72e6c457,764656,510
MeshMamba_rgb_texture_statue_Terracotta_v2_l1/fixations.json,76677e819076c199f66d3defff6493c936501fd48906fc98b2b65a86de694f87,718702,510
MeshMamba_rgb_texture_stuffed_animal_v1_L2/fixations.json,c0bf9e3c01410e06d81d0547be835f57390489920cbcaa4a97fcd68e81c81016,734189,510
MeshMamba_rgb_texture_watch_digital_v1_L3/fixations.json,49776c50273109ac16706a36e53879dbafc17481e1cc2c0e9b7ad7cfa80485d0,760373,510
SAL3D_A380/fixations.json,3c63ebe8512667fef1a060bd8200edc369eae500b2fe26323098723e1df26d84,1061940,720
SAL3D_MaxPlanck/fixations.json,8a7a02d08e3445ff65beabe4a59a4bdfe2ef65fbecae2d6854b5b475e8b8567b,1059372,720
SAL3D_alien/fixations.json,666882223eb103fd871515321a67842ed732b6e4ec86a360314d8721967364fc,1037966,720
SAL3D_alien2/fixations.json,52bd3de909ef3feec2331b4dba39035c1100a235023fedcfde2fed8583322956,1006249,720
SAL3D_armadillo/fixations.json,17ec3c47774b69a7d28e383d739546f9ed900a3ebb537661244edd3a22aea785,1062131,720
SAL3D_building/fixations.json,537905d0b4af0452a27d9c81477af17115f883306f10b7a5427760062e176a44,1056637,720
SAL3D_bunny/fixations.json,0e949bb38e7c9d9d893d7f17775e0886cb39752b9660f77c3a45bad8612eb12e,1062954,720
SAL3D_camel/fixations.json,14474c77eee39253f2638de345e34f988d605b8fddbf516fdd77f5d8abf348a0,1036627,720
SAL3D_car/fixations.json,6d66d11ad80ce2252343f2d3c1b88e59dbb715bdce5a0943242824b94e82b6c0,1034788,720
SAL3D_cart/fixations.json,9380cac8ab75a8124be67c2f589cede035dd872a15b540a3e65166f652d5e81e,1020535,720
SAL3D_carter/fixations.json,4d69d5913cacee1647dd34f229e44456f5fa524003865f8319a4b8c43090ecd0,1035860,720
SAL3D_casting/fixations.json,69bc973729fa2a97767f2d936d11d5467fe349daf2d9eecaee0a97e4ecdb2e87,1030990,720
SAL3D_cat/fixations.json,a9c2854dbf669c77fdc1a41e462daabf3212ed8303f75d13a67e1c280a4fa761,1033207,720
SAL3D_centauro/fixations.json,dc4d342a2bc81a4b0f15cdda02e502d4de18a933c3510e3a712e15468215a6dc,1039534,720
SAL3D_chair/fixations.json,a96f09600826b018eb9ed27be5907007dfb7a431bfcb4e7be563666cc07d2ac0,1030153,720
SAL3D_chicken/fixations.json,6e905ad96828df6427f69191055dc5490327c5f1078d6c82f365326b6175a094,1037303,720
SAL3D_cow/fixations.json,3857bf65b19f18ebea2c03de07092c1c00319616fcf2d26e9de6ad17e942a80f,1030191,720
SAL3D_dinosaur/fixations.json,140ee6c72e4589ae74af4087822530db75637ab09308e956f4a456932fb6b975,1041889,720
SAL3D_dog/fixations.json,d2cef7f577c7d404daf773ff26094e39124bc2ab1df051ef053fdc84e86e9c20,1036057,720
SAL3D_dragon/fixations.json,f8c2ca46dba8532898b1bd779dbfb4f1ca4579d267508b702061fcedb4c52a85,1065910,720
SAL3D_facestatue/fixations.json,643ec7041853f4199ce02da3720d6eed679e32d74ae32ca2ded5464cded1556c,1031847,720
SAL3D_fandisk/fixations.json,53da8bf4e5b45ad8c5f3c9d47f84ca3c698f09ec97d13c274e7057cd5b256978,1110585,720
SAL3D_flowerpot/fixations.json,6e2b5d3853b80febbf0c38c466677d79dc413ac3b455a8cc6706cf9fa7d6b4d3,1015791,720
SAL3D_footballplayer/fixations.json,a9893afba58e538b0f78952e23c95007fb5c252534254ccf3d5d59473390d72a,1024866,720
SAL3D_gamecontroller/fixations.json,3afdef0db3c5859da11472c769f535fbd6cafddf69b3cbfbaf4b8f73cda6cfe0,1068549,720
SAL3D_gorilla/fixations.json,7cbfd8dfb95b8799615370c9b928ca97fe5ae77c09024a1b89281698b2343936,1060644,720
SAL3D_hand/fixations.json,85bdfa476d484854dd1474cf16e0eafe16d9f4257a2a2947334722d7dfe9e38b,1023588,720
SAL3D_harley/fixations.json,802c7f9c894767a17823f50fef5a1a6b7ac2b8f185459cefa9af5f453d0bea70,1032546,720
SAL3D_hay/fixations.json,c427a6cfd5b02527fe1a8ed3ffd51b6cf103ddd83f2923f614794482f9b13d13,1022441,720
SAL3D_horse/fixations.json,d1c985140c70174bed80bbe63c46f3738da3d4761a6b8ad014746c30729a8d8c,1035709,720
SAL3D_house/fixations.json,b48862d061d52b28ead9ce409622be07904986680ca8f9bd8005f9c254f220be,1058791,720
SAL3D_igea/fixations.json,0b692cee8179e804291be20e0fc1494130dcbab6d27cfcee99c8278f106167e3,1033407,720
SAL3D_james/fixations.json,bb8bbc460f60d06d43872ee8b2bb867ad84c63ce135cf3ecd3ea6536563ebdbd,1016533,720
SAL3D_jessi/fixations.json,d18163e2ef93254cf393f2201d0685ccb51bd4efcbbaeba529f814bf4b82a649,1035805,720
SAL3D_lion/fixations.json,25fd4953426ef8425c8ec8194fef85303eb3c9fb66090dc1c8d3a4c8c114d57a,1061300,720
SAL3D_meca/fixations.json,889883a08ef2ecbd646ba17d1889dcce583249d42e7e5649964499264764c98c,1029757,720
SAL3D_michael3/fixations.json,19cbc784f634dc6cdd726e04ec50ee314bbaa3d3aa53d8eb2bade866dc9d8184,1053965,720
SAL3D_michael8/fixations.json,0a4c807532438bf06b9b1cd490f9aef440a05dfb6edf8139a05019aef96a5869,1039431,720
SAL3D_octopus/fixations.json,a57b1dd8fee908ea4eb65c8b2ca5fa2346d794157290dc21e83e20b9d1b98f58,1029996,720
SAL3D_prot/fixations.json,7ec62e41b51de75c02709f04db8903f4982859d88eea096ea0aef2c4bb1861d7,1025155,720
SAL3D_ring/fixations.json,c30ff89b9a6d4af5caa2ab9df3f40173af4d5aeddd404d70cd5ffe0514dc2d89,1026031,720
SAL3D_ringdragon/fixations.json,ae069683caee1356ab26f7c0d2be4585d1c086b7d4aaa0e0a2c2d07d831eec34,1028295,720
SAL3D_rockerarm/fixations.json,609cb55218538ee18630f605271a1991a09b24107398b190421b2276e3bbbc3a,1143618,720
SAL3D_skull/fixations.json,dcd2a0aa4b4597ae73f247e3ebe6de5814c739e4f7ca7e4955c207fbf408a4de,1065769,720
SAL3D_sofa/fixations.json,3407cb08a7e7a2dbe4f09e9495428703eeedab5a296a5be26b7d3ec9ca0cb85e,1029993,720
SAL3D_spaceshuttle/fixations.json,50c54fb01186bfc4275c231210c89d9097b4f5d6b8c1d778641888b58cc7e4b5,1062215,720
SAL3D_spanner/fixations.json,ce28c5241625c7b6965a11adc71032c60029b6315fd79a2d3bb1751fe2110d68,1019978,720
SAL3D_starfish/fixations.json,4bf98b2594472ff3eb19ec6165e1836923c4b979c788a9c054933e98e9fc16da,1053013,720
SAL3D_teapot/fixations.json,32104194ef8df5262982605f3a32b7a1ec0236a7c041bf930e2a5546b6f66090,1026526,720
SAL3D_torso/fixations.json,51b2aae20b82b39f778ea7492af3a5ca0f8a1dc3c932f85fabe6a1cebd14b544,1023422,720
SAL3D_triceratop/fixations.json,34d95df526fd328f08909f8f09ec534ce65c20a2301fbe2b9ed26f869eb94469,1030870,720
SAL3D_turbine/fixations.json,2ddce8414a99f5d3fb7321180db667e376d6cc8c4f6576551435994d65e007e1,1029758,720
SAL3D_vase/fixations.json,1e8babd8b33adaaea9f39438d6c8d5303293b456bfd879f3af0e71a2f60d8d27,1019858,720
SAL3D_victoria/fixations.json,bd62de24cf45ca4f28fe9fa6f853cd3ba5beef2c83fe8c77fe12aa99b6a5cbd0,1017005,720
SAL3D_watchtower/fixations.json,c6c65089948968bb4974d157854370b48a1f9944e5d59a2cc057e80363743e61,1086791,720
SAL3D_wolf/fixations.json,44408db71fa5558177b2a681f2087c5f6509808ad941df18ab498a611f80555d,1037777,720
